Supplier ID|Item Number|Qty On Hand|Qty Backordered|Qty On Order|Item Next Availability Date|Item Discontinued|Item Description
MLG|100008|0|0|0||0|MELLERUD Wall 2L Chrome IP44
MLG|100010|0|0|0||0|SIGTUNA Wall 1L Chrome/White IP44
MLG|100012|0|0|0||0|SIGTUNA Wall 2L Chrome/White IP44
MLG|100099|0|0|0||0|MOSSEBO Floor 2L Br. Steel
MLG|100100|0|0|0||0|MOSSEBO Floor 2L Black Chrome
MLG|100196|0|0|0||0|TROSA Plafond 28 Round Chrome IP44
MLG|100241|14|0|0||0|ODENSE Floor 1L Steel
MLG|100247|0|0|0||0|ODENSE Floor 1L Oxide
MLG|100295|0|0|0||0|VERA Gate Grey
MLG|100399|0|0|0||0|MATILDA Wall Grey
MLG|100486|0|0|0|12/20/2021|0|HANASKOG Plafond 30cm Gold/MC
MLG|100510|105|0|0||0|ROSENDAL Plafond 4L Gold/MC
MLG|100511|283|0|0||0|ROSENDAL Plafond 4L Chrome/MC
MLG|100524|113|0|0||0|ROSENDAL Pendant 3L Gold/MC
MLG|100525|162|0|0||0|ROSENDAL Pendant 3L Chrome/MC
MLG|100532|57|0|0||0|ROSENDAL Pendant 6L Gold/MC
MLG|100533|114|0|0||0|ROSENDAL Pendant 6L Chrome/MC
MLG|100538|52|0|0||0|ROSENDAL Plafond 3L Gold/MC
MLG|100539|74|0|0||0|ROSENDAL Plafond 3L Chrome/MC
MLG|100542|0|0|0||0|ROSENDAL Plafond 1L Chrome/MC IP21
MLG|100558|17|0|0||0|KRONOVALL Chandelier 6L Antique/Brilliant
MLG|100591|99|0|0||0|RYHOLM Crown 3L Antique/MC
MLG|100602|160|0|0||0|KRAGEHOLM Chandelier 3L Antique/MC
MLG|100613|234|0|0||0|STRÖMSHOLM Plafond 3L Antique/MC
MLG|100618|92|0|0||0|HOVDALA Plafond 48cm Antique/MC
MLG|100642|0|0|0||0|LÄCKÖ Crown 6L Antique/Brilliant
MLG|100649|27|0|0||0|LÄCKÖ Crown 7L Antique/Brilliant
MLG|100659|7|0|0||0|LÄCKÖ Crown 9L Antique/Brilliant
MLG|100667|4|0|0||0|LÄCKÖ Crown 15L Antique/Brilliant
MLG|100852|107|0|0||0|FAGERNES Table 1L White with Magnifying Glass
MLG|100856|0|0|0||0|STORÅ Table 1L White with Magnyfying Glass
MLG|100939|0|0|0||0|Circular bulb T5 G10q 22W 2700K
MLG|100940|12|0|0||0|Circular tube T4 G10q 12W 2700K
MLG|100943|882|0|0||0|CRYSTAL SPRAY Pump 0,5L
MLG|101423|0|0|0||0|ELBA Pendant 1L 28cm Black
MLG|101424|0|0|0||0|ELBA Pendant 1L 28cm Aluminum
MLG|101655|178|0|0||0|TROSA Glass 20cm
MLG|101656|447|0|0||0|SÄLEN Spare Glass White
MLG|101726|136|0|0||0|SIGTUNA Spare Inner Glass Frosted
MLG|101761|256|0|0||0|ALFTA Plafond 2L 35cm
MLG|101762|1|0|0||0|ALFTA Plafond 3L 44cm
MLG|101812|0|0|0||0|LINDO Pendant 3L Black Chrome/Briliant
MLG|101841|0|0|0||0|HALDEN Wall 1L Chrome
MLG|101844|0|0|0||0|HALDEN Wall 2L Black Chrome
MLG|101988|0|0|0||0|DANTE Wall 1L LED Grey
MLG|102045|229|0|0||0|CHRISTINEHOF Table Gold/Brilliant
MLG|102047|180|0|0||0|CHRISTINEHOF Table Chrome/Brilliant
MLG|102092|2|0|0||0|NYDALA Plafond 3L Square 34cm
MLG|102093|0|0|0||0|NYDALA Plafond 3L Square 44cm
MLG|102150|86|0|0||0|HALDEN Spare Glass Vit
MLG|102182|63|0|0||0|HUSUM/MÄLAREN Glass Opal White
MLG|102184|10|0|0||0|VÄLLINGE Glass Opal White
MLG|102241|116|0|0||0|ODENSE Floor 2L Steel
MLG|102281|352|0|0||0|KIRKENES Pendant 1L White
MLG|102282|0|0|0|01/26/2022|0|KIRKENES Pendant 1L Grey
MLG|102284|0|0|0||0|SKÄRHAMN Pendant 3L Chrome/White
MLG|102288|0|0|0||0|LOHALS Pendant 1L 18cm Steel/White
MLG|102375|18|0|0||0|SIGTUNA Spare Outer Glass White
MLG|102388|0|0|0||0|LAMMHULT Ceiling 3L Black
MLG|102416|0|0|0||0|STAVANGER Table 1L Antique
MLG|102418|0|0|0||0|STAVANGER Pendant 2L Antique
MLG|102419|0|0|0||0|STAVANGER Pendant 1L Antique
MLG|102442|3|0|0||0|GRENSHOLM Pendant 5L Chrome/MC
MLG|102471|1|0|0||0|DALARÖ Wall 1L Steel IP21
MLG|102472|0|0|0||0|DALARÖ Wall 1L Chrome IP21
MLG|102476|333|0|0||0|NORRSUNDET Wall 1L Chrome/White IP44
MLG|102478|319|0|0||0|NORRSUNDET Wall 2L Chrome/White IP44
MLG|102527|36|0|0||0|ÅRE Plafond Steel IP44
MLG|102528|10|0|0||0|ÅRE Plafond Chrome IP44
MLG|102546|41|0|0||0|VIDÖÅSEN Plafond 33 White
MLG|102552|0|0|0||0|RESARÖ Plafond 2L Steel IP44
MLG|102570|2|0|0||0|KURT Wall Darkgrey
MLG|102571|615|0|0||0|KURT Pole 0,6 m Dark Grey
MLG|102573|0|0|0||0|MAGNUS Pole Darkgrey
MLG|102578|251|0|0||0|CARINA Wall 1L Grey
MLG|102579|488|0|0||0|CARINA Wall 2L Grey
MLG|102649|344|0|0||0|ULRIKSDAL Plafond 2L Chrome/Brilliant IP21
MLG|102652|0|0|0||0|SVEDALA Pendant 1L Grey
MLG|102654|0|0|0||0|LAMMHULT Wall 1L White
MLG|102655|0|0|0||0|LAMMHULT Wall 1L Black
MLG|102656|0|0|0||0|LAMMHULT Wall 2L White
MLG|102657|0|0|0||0|LAMMHULT Wall 2L Black
MLG|102660|0|0|0||0|LAMMHULT Ceiling 6L White
MLG|102674|0|0|0||0|FREDRIKSTAD Pendant 1L White
MLG|102680|0|0|0||0|MODUM Wall 1L White/Chrome
MLG|102688|7|0|0||0|TROLLENÄS Pendant 4L Chrome/Brilliant
MLG|102716|7|0|0||0|LINE of Crystal Boll 28mm, Wire 3 Octagons 11mm
MLG|102717|8|0|0||0|LINE of Crystal Boll 28mm, Wire 6 Octagons 11mm
MLG|102728|39|0|0||0|ICICLE 60mm w.1pcs Octagon 11mm
MLG|102735|0|0|0||0|LINE of Rectangular Stone 62mm, 4 Ocatgons, 3 Boll
MLG|102744|23|0|0||0|46cm Long Wire incl. ball to Ekeröd
MLG|102755|0|0|0||0|LINE of Rectangular Stone 60mm, 6 Octagons Silver
MLG|102780|15|0|0||0|FLAT CIRCLE 43mm w. 2pcs Octagons 14x14mm
MLG|102810|42|0|0||0|Line Rectangular Stone 62, 6 Kopp Varied, 3 Boll
MLG|102816|9|0|0||0|LINE Boll 37mm, Wire 6 Kopp, 3 Wacthel
MLG|102848|0|0|0||0|HOBBS Pendant Purple
MLG|102874|0|0|0||0|BORGEBY Chandelier 5L Gold/MC
MLG|102883|0|0|0||0|PRESTON Plafond 3L 57cm Frosted Round
MLG|102904|33|0|0||0|FÅRÖ MÖLLE SPAREGLASS E27
MLG|103019|0|0|0||0|VÄNGA Pendant 1L 30cm Frosted
MLG|103057|0|0|0||0|ÖLAND Wall 1L White
MLG|103058|1|0|0||0|ÖLAND Wall 2L White
MLG|103064|153|0|0||0|HUSEBY Wall 1L Chrome/White
MLG|103066|0|0|0|02/01/2022|0|HUSEBY Wall 2L Chrome/White
MLG|103067|0|0|0||0|Huseby wall 2-l, chrome/red
MLG|103068|0|0|0||0|HUSEBY Ceiling 3L Chrome/White
MLG|103069|0|0|0||0|HUSEBY Ceiling 3L Chrome/Red
MLG|103094|0|0|0||0|KÄRRADAL Ceiling 4L Square Steel/Chrome IP21
MLG|104032|0|0|0||0|KUNGSHAMN Table 1L Small White
MLG|104033|0|0|0||0|KUNGSHAMN Table 1L Big White
MLG|104042|119|0|0||0|HELSINGÖR Plafond 44cm 3L White
MLG|104043|1|0|0||0|HELSINGÖR Plafond 39cm 3L White
MLG|104044|0|0|0||0|BODAFORS Table 1L Chrome/White
MLG|104048|93|0|0||0|FJÄLLBACKA Wall 1L Antique
MLG|104049|234|0|0||0|FJÄLLBACKA Wall 1L Chrome
MLG|104050|140|0|0||0|FJÄLLBACKA Ceiling 3L Antique
MLG|104051|350|0|0||0|FJÄLLBACKA Ceiling 3L Chrome
MLG|104158|0|0|0||0|LOMMA Table 1L White/Chrome
MLG|104199|3|0|0||0|DAN Wall 1L Galvanized
MLG|104208|0|0|0||0|OMEGA LED-list 3x1,8W Warmwhite
MLG|104211|0|0|0||0|PORTLAND Floor Chrome
MLG|104315|1|0|0||0|RIO Wall 4L Chrome/Steel/White IP21
MLG|104316|0|0|0||0|RIO Wall 1L Chrome/Steel/White IP21
MLG|104329|0|0|0||0|VISINGSÖ Pendant 3L 46cm Champagne
MLG|104334|433|0|0||0|VÄTTERN Pendant 12cm  1L Steel/White
MLG|104336|37|0|0||0|VÄTTERN Pendant 1L 22cm Steel/White
MLG|104339|0|0|0||0|TINGSRYD Table Black
MLG|104343|1|0|0||0|TINGSRYD Floor White
MLG|104366|0|0|0||0|LILJEDAL Foot 39cm Antique brown
MLG|104399|0|0|0||0|SPARREHOLM Crown 5L Chrome/Brilliant
MLG|104440|4|0|0||0|HYSSNA Wall 1L Brushed steel
MLG|104441|0|0|0||0|HYSSNA Wall 1L White
MLG|104443|53|0|0||0|FLEN Shade to Pendant 45cm Black
MLG|104448|0|0|0||0|LYCKAN Shade 20cm Brown
MLG|104540|0|0|0|12/23/2021|0|KIRKENES Pendant 1L Black
MLG|104557|0|0|0||0|LAGAN Wall 2L IP44 Chrome/Opal
MLG|104609|0|0|0||0|GLOMMEN Wall 1L White
MLG|104610|0|0|0||0|GLOMMEN Wall 1L Black
MLG|104611|0|0|0||0|GLOMMEN Wall 1L Brushed Steel
MLG|104613|0|0|0||0|GLOMMEN Clip Black
MLG|104625|303|0|0||0|KULLEN Table 1L 22,5cm Oak/White
MLG|104632|179|0|0||0|SPETS Plafond 2L 35cm Frosted steel
MLG|104633|0|0|0||0|SPETS Plafond 3L 43cm Frosted/Steel
MLG|104636|0|0|0|12/17/2021|0|EKELUND Wall 1L Black 
MLG|104649|318|0|0||0|VEN Pendant 1L 12cm Matted Opal/Steel
MLG|104650|0|0|0||0|VEN Pendant 1L 18cm White Opal Matt/ Steel
MLG|104652|53|0|0||0|VINGA Pendant 3L Chrome/Clear 
MLG|104695|0|0|0||0|AVESTA Shade 55cm Patterned
MLG|104697|2|0|0||0|EKELUND Pendant  1L Black 
MLG|104701|0|0|0||0|DALABORG Plafond 1L Chrome/MC
MLG|104719|0|0|0||0|TRÄDGÅRD Decklight 5L Start
MLG|104720|0|0|0||0|TRÄDGÅRD Decklight 5L Extra
MLG|104723|41|0|0||0|TRÄDGÅRD Spotlight Ground 3x1W
MLG|104724|1|0|0||0|TRÄDGÅRD Spotlight 1W
MLG|104725|0|0|0||0|TRÄDGÅRD Plantlight LED
MLG|104728|856|0|0||0|TRÄDGÅRD Extension Cable 10 mtr
MLG|104729|2598|0|0||0|TRÄDGÅRD T-connector
MLG|104731|276|0|0||0|TRÄDGÅRD Transformator 12VAC 24VA
MLG|104733|129|0|0||0|CARINA Wall Lamp 1L White
MLG|104734|392|0|0||0|CARINA Wall Lamp 2L White
MLG|104736|0|0|0||0|DANTE Wall 2L LED White
MLG|104776|0|0|0||0|TRÄDGÅRD Ball Clearglass
MLG|104778|116|0|0||0|DAN Wall 2L Galvanized
MLG|104781|0|0|0||0|LADA Ceiling 3L Chrome
MLG|104787|43|0|0||0|HÄRINGE Chandelier 3L Chrome/MC
MLG|104794|55|0|0||0|KURT Pole 1 m Dark Grey
MLG|104796|189|0|0||0|ADAPTER Schweiz Class2 White
MLG|104797|499|0|0||0|ADAPTER Schweiz Class 1 White
MLG|104810|400|0|0||0|AVESTA Box White
MLG|104812|120|0|0||0|SKEPHULT Box 50 White
MLG|104839|0|0|0||0|HAGBY Table 1L Steel/Black
MLG|104841|565|0|0||0|NITTA Floor 1L White
MLG|104842|891|0|0||0|NITTA Floor 1L Steel
MLG|104846|0|0|0||0|MADRID Ceiling 3L White IP21
MLG|104848|0|0|0||0|MADRID Ceiling 5L White IP21
MLG|104851|0|0|0||0|SANDHULT Pendant 1L Clear
MLG|104852|33|0|0||0|ÅSNEN Pendant 2L Steel/Clear
MLG|104858|0|0|0||0|BERGA Pendant 1L Black
MLG|104859|0|0|0||0|BERGA Pendant 1L Red
MLG|104861|0|0|0||0|KALLAX Ceiling 3L White IP21
MLG|104864|2|0|0||0|LADA Wall 1L Steel/Clear IP44
MLG|104865|0|0|0||0|LADA Ceiling 3L Steel/Clear IP44
MLG|104880|0|0|0||0|HJUVIK Ceiling 1L Chrome/Brilliant IP44
MLG|104881|18|0|0||0|HJUVIK Ceiling 3L Chrome/Brilliant IP44
MLG|104883|223|0|0||0|BYSKE Plafond 3L White/Frosted
MLG|104884|315|0|0||0|BYSKE Plafond 3L Black/Frosted
MLG|104889|65|0|0||0|GRÄNSÖ Chandelier 1L Chrome/MC
MLG|104890|217|0|0||0|GRÄNSÖ Chandelier 2L Chrome/MC
MLG|104891|118|0|0||0|LOVE Wall 1L Patterned
MLG|104892|0|0|0||0|HOPE Wall 1L Patterned
MLG|104893|0|0|0||0|HOME Wall 1L Patterned
MLG|104894|381|0|0||0|UGGLARP Plafond 3L 39cm Patterned
MLG|104895|2|0|0||0|UGGLARP Wall 1L Patterned
MLG|104908|1|0|0||0|FJALLBACKA  Ceiling 4L Chrome
MLG|104934|0|0|0||0|ARCHIMEDES Wall 1L Oak/Alu.
MLG|104982|23|0|0||0|CEILING HOOK Steel
MLG|104993|0|0|0||0|BOMBAY Pendant 1L Green
MLG|104994|0|0|0||0|BOMBAY Pendant 1L Red
MLG|104999|169|0|0||0|GÖTEBORG Table 1L 33cm Blue/White
MLG|105000|119|0|0||0|GÖTEBORG Table 1L 48cm Blue/White
MLG|105016|0|0|0||0|SUNDSBY Pendant 1L Chrome/MC
MLG|105022|24|0|0||0|FREDRIKSHAMN Floor 1L White
MLG|105023|97|0|0||0|FREDRIKSHAMN Floor 1L Black
MLG|105025|85|0|0||0|FREDRIKSHAMN Table 1L Black
MLG|105026|151|0|0||0|FREDRIKSHAMN Wall 1L White
MLG|105027|161|0|0||0|FREDRIKSHAMN Wall 1L Black
MLG|105029|333|0|0||0|TRACK Transformer 105W
MLG|105030|118|0|0||0|TRACK Transformer 210W
MLG|105031|480|0|0||0|TRACK Rail 1m
MLG|105033|2|0|0||0|TRACK Spotlight with Arm, White
MLG|105034|571|0|0||0|TRACK Angle connection White
MLG|105036|0|0|0||0|BOMBAY Pendant 1L Smoke
MLG|105042|0|0|0||0|GRIMSTAD Table 1L Antique/Silver
MLG|105049|0|0|0||0|OTTENBY Pendant 1L 20cm Chrome/MC
MLG|105050|0|0|0||0|OTTENBY Crown 1L 30cm Chrome/MC
MLG|105052|0|0|0|12/22/2021|0|GRIMSTAD Wall 1L Antique/Silver
MLG|105055|0|0|0||0|RAMSVIK Shade Beige 17cm E14/E27
MLG|105082|0|0|0||0|LEGEND Table 1L Grey/Black
MLG|105099|13|0|0||0|ROCKFORD Pendant 3L Round Chrome/Clear
MLG|105128|803|0|0||0|NITTA Floor 1L Antique
MLG|105130|151|0|0||0|NITTA Table 1L Steel
MLG|105136|0|0|0||0|SIGMA Downlight 3x1W 3-Set Aluminum
MLG|105138|0|0|0||0|LAMBDA Downlight 3x3W 2-Set Aluminum
MLG|105143|514|0|0||0|TRACK Cable 3m with Plug Class 2
MLG|105156|116|0|0||0|MARIELUND Crown 3L Chrome/MC
MLG|105157|124|0|0||0|MARIELUND Crown  3L Antique/MC
MLG|105180|0|0|0||0|VILGOT Floor 1L White (UK-plug)
MLG|105181|0|0|0||0|VILGOT Floor 1L Black (UK-plug)
MLG|105182|0|0|0||0|LÖFSTAD Ceiling 2L Steel/MC IP21
MLG|105183|108|0|0||0|VIKTOR Floor 1L White
MLG|105184|0|0|0||0|VIKTOR Floor 1L Black
MLG|105190|0|0|0||0|VIKTOR Table 1L Grey
MLG|105191|11|0|0||0|VIKTOR Wall 1L White
MLG|105192|559|0|0||0|VIKTOR Wall 1L Black
MLG|105194|0|0|0||0|VIKTOR Wall 1L Grey
MLG|105210|0|0|0||0|POKAL Table 1L Steel
MLG|105217|0|0|0||0|BOXPLISSÉ Skärm 35cm Beige
MLG|105220|0|0|0||0|FENIX Wall 1L White
MLG|105221|0|0|0||0|FENIX Wall 1L Black
MLG|105223|0|0|0||0|FENIX Table 1L White
MLG|105237|0|0|0|01/13/2022|0|FACE Table 1L Steel
MLG|105238|0|0|0||0|BARI Pendant 1L White
MLG|105242|0|0|0||0|OWL Wall 1L Grey
MLG|105243|0|0|0||0|BULLDOG Wall 1L Patterned
MLG|105244|0|0|0||0|TAX Wall 1L Patterned
MLG|105246|0|0|0||0|STRÖMSTAD Pendant 1L Chrome/Clear
MLG|105247|0|0|0||0|STRÖMSTAD Pendant 3L Chrome/Clear
MLG|105248|29|0|0||0|MODENA Floor 2L Steel/Black
MLG|105267|0|0|0||0|ANDRIA Shade Wall Red
MLG|105270|0|0|0||0|ANDRIA Shade Chandelier Red
MLG|105274|105|0|0||0|MODENA Floor 2L Brass/White
MLG|105277|0|0|0||0|BAS Pendant White 709
MLG|105278|0|0|0||0|BAS Pendant White 712
MLG|105279|0|0|0||0|BAS Pendant 1L White 430
MLG|105284|0|0|0||0|BAS Pendant 1L White 520
MLG|105286|0|0|0||0|BAS Pendant 1L White 550
MLG|105305|8|0|0||0|MINI Ceiling/Wall 1L White #Nytt artikelnr 108065#
MLG|105309|68|0|0||0|LYSEKIL Wall 2L Chrome/MC IP44
MLG|105313|0|0|0||0|HELGE Table 1L Purple
MLG|105315|29|0|0||0|VANADIS Plafond 12L Gold/Brilliant
MLG|105316|226|0|0||0|GRÄNSÖ Plafond 3L Chrome/MC
MLG|105317|77|0|0||0|GRÄNSÖ Chandelier 3L Chrome/MC
MLG|105334|0|0|0||0|TUBES Table 1L Chrome
MLG|105336|0|0|0||0|KOLDING Table 1L Black
MLG|105337|48|0|0||0|KOLDING Floor 1L Black
MLG|105360|0|0|0|01/26/2022|0|ARIES Ceiling 3L Chrome/MC/Acrylic
MLG|105366|74|0|0||0|ARIES Ceiling 4L Chrome/MC/Acrylic
MLG|105403|0|0|0||0|STAR Wall 1L Frosted
MLG|105404|240|0|0||0|BAS Wall White 160
MLG|105405|189|0|0||0|BAS Wall White 120
MLG|105406|0|0|0||0|BAS Wall White 110
MLG|105420|0|0|0||0|ANGUS Wall Grey
MLG|105421|0|0|0||0|ANGUS Table Grey
MLG|105422|0|0|0||0|ANGUS Floor Grey
MLG|105427|0|0|0||0|MONET Picture Light White
MLG|105428|89|0|0||0|MONET Picture Light Black
MLG|105436|0|0|0||0|BUTTERFLY Pendant 1L 40cm Patterned
MLG|105439|275|0|0||0|UGGLARP Shade 17cm Patterned
MLG|105458|0|0|0||0|LEOPARD Shade 17cm Patterned
MLG|105459|11|0|0||0|GLOBE Pendant Chrome
MLG|105463|224|0|0||0|RAMSVIK Shade 40cm Grey
MLG|105468|0|0|0||0|ELBA pendant 13,5cm Copper
MLG|105469|0|0|0||0|ELBA Pendant 1L 28cm Copper
MLG|105475|222|0|0||0|LUX Wall Spot 3L Steel IP44
MLG|105481|0|0|0|01/13/2022|0|HYSSNA LED Wall 1L White
MLG|105482|4|0|0||0|HYSSNA LED Wall 1L Steel
MLG|105483|0|0|0|01/13/2022|0|HYSSNA LED Ceiling 3L White IP21
MLG|105484|0|0|0|01/13/2022|0|HYSSNA LED Ceiling 3L Steel IP21
MLG|105485|0|0|0|01/13/2022|0|HYSSNA LED Ceiling 3L White
MLG|105486|108|0|0||0|HYSSNA LED Ceiling 3L Steel
MLG|105487|118|0|0||0|HYSSNA LED Ceiling 5L White
MLG|105488|14|0|0||0|HYSSNA LED Ceiling 5L Steel
MLG|105490|0|0|0||0|RÖNNÄNG Floor 1L Pink
MLG|105510|0|0|0||0|MARBLE SQUARE Table 1L Brass
MLG|105511|0|0|0||0|MARBLE SQUARE Floor 1L Brass
MLG|105517|0|0|0||0|MARBLE ROUND Wall Steel
MLG|105518|0|0|0||0|MARBLE ROUND Table Steel
MLG|105519|0|0|0||0|MARBLE ROUND Floor Steel
MLG|105524|91|0|0||0|MARBLE/HISTORY  SPARE GLASS INK LJUSKÄLLA
MLG|105536|1204|0|0||0|ARTO Ceiling Cup White  
MLG|105537|445|0|0||0|ARTO Ceiling Cup Black
MLG|105564|0|0|0||0|RITZ Pendant Chrome
MLG|105566|0|0|0||0|RITZ Pendant Copper
MLG|105570|4|0|0||0|POLE Table Base 1L White
MLG|105571|1|0|0||0|POLE Table Base 1L Black
MLG|105574|0|0|0||0|POLE Table Base Copper
MLG|105575|36|0|0||0|MILANO Shade 17 Peacock
MLG|105576|0|0|0||0|MILANO Shade 17 Purple/Gold
MLG|105578|0|0|0||0|MILANO Pendant 40 Peacock
MLG|105579|1|0|0||0|MILANO Pendant 40 Purple/Gold
MLG|105581|0|0|0|12/23/2021|0|HUDSON Floor 1L Steel
MLG|105582|0|0|0|12/23/2021|0|HUDSON Floor 1L Antique
MLG|105583|103|0|0||0|HUDSON Floor 2L Steel
MLG|105588|0|0|0||0|ROMA LED Ceiling 6L White
MLG|105589|0|0|0||0|ROMA LED Ceiling 6L Chrome
MLG|105596|350|0|0||0|KLOT LED Wall 1L Black
MLG|105597|0|0|0||0|KLOT LED  Wall 1L White
MLG|105611|116|0|0||0|STAR LED Plafond 35cm Frosted/Steel
MLG|105613|0|0|0||0|STAR LED Plafond 49cm Frosted/Steel
MLG|105618|11|0|0||0|PRESTON LED Plafond 35cm White/Chrome
MLG|105619|14|0|0||0|PRESTON LED Plafond 43cm White/Chrome
MLG|105620|0|0|0||0|PRESTON LED Plafond 49cm White
MLG|105621|271|0|0||0|TÄBY LED Plafond Chrome/White IP44
MLG|105623|193|0|0||0|BUFFY LED Wall 1L Chrome/White IP44
MLG|105625|49|0|0||0|BUFFY LED Wall 4L Chrome/White IP44
MLG|105633|8|0|0||0|MÅNSTAD LED Ceiling 3L White IP44
MLG|105634|1|0|0||0|MÅNSTAD LED Ceiling 3L Black IP44
MLG|105635|0|0|0||0|MÅNSTAD LED Wall 1L White IP44
MLG|105636|0|0|0||0|MÅNSTAD LED Wall 1L Black IP44
MLG|105638|0|0|0||0|MÅNSTAD LED Wall 2L Black IP44
MLG|105683|402|0|0||0|STUDY LED Desk Silver
MLG|105684|317|0|0||0|TULIP Table White
MLG|105685|206|0|0||0|TULIP Table Black
MLG|105689|5|0|0||0|UNIVERSAL Cabinet  LED 32cm White
MLG|105690|172|0|0||0|UNIVERSAL Cabinet  LED 52cm White
MLG|105691|184|0|0||0|UNIVERSAL Cabinet  LED 89cm White
MLG|105703|0|0|0||0|MIRROR Wall Steel
MLG|105709|0|0|0||0|CORSE Pendant 3L Steel/White
MLG|105711|0|0|0||0|CORSE Wall 1L Steel/White
MLG|105715|0|0|0||0|TREND Shade 17 White
MLG|105716|0|0|0||0|TREND Shade 17 Black
MLG|105741|0|0|0||0|BIN Wall 1L White
MLG|105750|0|0|0||0|BIN Pendant 3L White
MLG|105751|0|0|0||0|BIN Pendant 3L Black
MLG|105771|0|0|0||0|HISTORY Table 1L Chrome/Opal
MLG|105774|234|0|0||0|HISTORY Ceiling 3L Brass/Opal
MLG|105778|0|0|0||0|MILK Pendant 1L Brown
MLG|105779|0|0|0||0|MILK Pendant 1L Blue
MLG|105780|624|0|0||0|TRAY Pendant 3L Sandy Black
MLG|105788|0|0|0||0|SIGMA Downlight 3x1W 5-Set Aluminium
MLG|105791|0|0|0||0|ELEPHANT Table Grey
MLG|105794|0|0|0||0|LED DINNER Chrome
MLG|105796|251|0|0||0|ESTELLE Ceiling 3L Chrome/MC IP44
MLG|105798|0|0|0||0|ZEUS Downlight 3x1W 3-Set Aluminium IP44
MLG|105799|10|0|0||0|ZEUS Downlight 3x1W 5-Set White IP44
MLG|105800|0|0|0||0|ZEUS Downlight 3x1W 5-Set Aluminium IP44
MLG|105801|134|0|0||0|TRATT Wall 1L White
MLG|105802|40|0|0||0|TRATT Wall 1L Black
MLG|105803|0|0|0||0|TRATT Wall 2L White
MLG|105804|0|0|0||0|TRATT Wall 2L Black
MLG|105805|0|0|0||0|TRATT Ceiling 3L White
MLG|105806|0|0|0||0|TRATT Ceiling 3L Black
MLG|105809|14|0|0||0|THRONE Wall IP44 Grey
MLG|105810|0|0|0||0|TRACK LED Spotlight White
MLG|105811|274|0|0||0|TRACK LED Spotlight with Arm White
MLG|105812|250|0|0||0|TRACK LED Dimmable Driver Small White
MLG|105813|343|0|0||0|TRACK LED Dimmable Driver Big White
MLG|105814|448|0|0||0|FJÄLLBACKA Wall 1L Black Matt
MLG|105815|499|0|0||0|FJÄLLBACKA Ceiling Plafond 3L Black Matt
MLG|105816|139|0|0||0|FJÄLLBACKA Ceiling Bar 4L Black Matt
MLG|105817|0|0|0||0|FJÄLLBACKA Table 1L Black Matt
MLG|105828|6|0|0||0|ETAGE Wall Grey
MLG|105829|14|0|0||0|ETAGE Wall IP44 White
MLG|105830|466|0|0||0|DIRECT Wall Grey
MLG|105831|21|0|0||0|DISCUS Wall Grey
MLG|105832|0|0|0||0|DISCUS Pole Grey
MLG|105833|28|0|0||0|WALLE Wall Grey
MLG|105849|15|0|0||0|STRÖMSTAD Glass Clear
MLG|105874|253|0|0||0|CONNECT Rail 30cm White
MLG|105877|613|0|0||0|CONNECT Connector White
MLG|105878|1286|0|0||0|CONNECT Corner Connector White
MLG|105879|644|0|0||0|CONNECT Switch White
MLG|105881|440|0|0||0|CONNECT Extension Cable 1m White
MLG|105882|466|0|0||0|CONNECT 4-Way Splitter White
MLG|105883|674|0|0||0|CONNECT IR-Sensor White
MLG|105884|224|0|0||0|CONNECT Power Supply 6W White
MLG|105885|426|0|0||0|CONNECT Power Supply 12W White
MLG|105886|0|0|0||0|CONNECT Power Supply 24W White
MLG|105887|119|0|0||0|CONNECT Power Supply 36W White
MLG|105888|0|0|0||0|VEGA Downlight 3x1W 3-Set Aluminium
MLG|105913|99|0|0||0|MILK Pendant 1L Brown PL
MLG|105921|0|0|0|03/18/2022|0|CHARLESTON Floor 1L Oxide/Beige
MLG|105930|375|0|0||0|BANKERS Table 25cm 1L Oxide/Green
MLG|105931|243|0|0||0|BANKERS Table 42cm 1L Oxide/Green
MLG|105934|7|0|0||0|MICK Pendant 1L Chrome/Clear
MLG|105939|690|0|0||0|TULIP Wall White
MLG|105940|7|0|0||0|TULIP Wall Black
MLG|105943|175|0|0||0|CROSS LED Plafond 35cm Grey/Steel
MLG|105944|289|0|0||0|CROSS LED Plafond 43cm Grey/Steel
MLG|105945|0|0|0||0|EDGE Pendant Copper
MLG|105946|0|0|0||0|EDGE Pendant Brass
MLG|105948|0|0|0||0|ZUMBA Pendant Gold
MLG|105949|0|0|0||0|ZUMBA Pendant Silver
MLG|105950|0|0|0||0|ZUMBA Pendant Copper
MLG|105951|66|0|0||0|APOLLO 3-Set Downlight White
MLG|105954|0|0|0||0|APOLLO 5-Set Downlight Aluminium
MLG|105956|35|0|0||0|ZOLA Plafond Led Square White 
MLG|105957|0|0|0|12/27/2021|0|MOON Plafond 22cm Led Aluminium/White IP44
MLG|105958|402|0|0||0|MOON Plafond 28cm Led Aluminium/White IP44
MLG|105959|0|0|0|12/27/2021|0|GLOBAL Plafond 22cm Led White/Chrome
MLG|105960|0|0|0|12/27/2021|0|GLOBAL Plafond 28cm Led White/Chrome
MLG|105961|0|0|0||0|HAMMER Table Silver/White
MLG|105962|0|0|0||0|HAMMER Table Copper/White
MLG|105963|0|0|0||0|HAMMER Table Gold/White
