ID,EAN,Nazwa,Pe³ny symbol artyku³u,Promocja,Stan magazynowy,Cena detaliczna netto,VAT,Cena detaliczna brutto,Koniec serii,Data aktualizacji
26739,"5902854531912","Cardena ","MDM-4330/1 GD+SG","","30,00","143,09","0,23","176,00","",Oct  7 2021  1:16PM
26743,"5902854531943","Cardena ","MDM-4330/3 GD+AMB","","8,00","408,13","0,23","502,00","",Oct  7 2021  1:16PM
26742,"5902854531936","Cardena ","MDM-4330/3 GD+SG","","0,00","408,13","0,23","502,00","",Oct  7 2021  1:16PM
26745,"5902854531967","Cardena ","MDM-4330/4 GD+AMB","","30,00","497,56","0,23","612,00","",Oct  7 2021  1:16PM
26744,"5902854531950","Cardena ","MDM-4330/4 GD+SG","","0,00","497,56","0,23","612,00","",Oct  7 2021  1:16PM
27445,"5900644312871","Carimi ","FL-3300-1-BK","","10,00","447,97","0,23","551,00","",Oct  7 2021  1:16PM
26809,"5902854532506","Carimi ","FL-3300-1-HBR","","9,00","465,04","0,23","572,00","",Oct  7 2021  1:16PM
27442,"5900644312840","Carimi ","PND-3300-1-BK","","0,00","166,67","0,23","205,00","",Oct  7 2021  1:16PM
26806,"5902854532476","Carimi ","PND-3300-1-HBR","","0,00","174,80","0,23","215,00","",Oct  7 2021  1:16PM
27443,"5900644312857","Carimi ","PND-3300-4-BK","","30,00","503,25","0,23","619,00","",Oct  7 2021  1:16PM
26807,"5902854532483","Carimi ","PND-3300-4-HBR","","30,00","515,45","0,23","634,00","",Oct  7 2021  1:16PM
27444,"5900644312864","Carimi ","TB-3300-1-BK","","30,00","223,58","0,23","275,00","",Oct  7 2021  1:16PM
26808,"5902854532490","Carimi ","TB-3300-1-HBR","","30,00","232,52","0,23","286,00","",Oct  7 2021  1:16PM
27441,"5900644312833","Carimi ","WL-3300-1-BK","","0,00","130,08","0,23","160,00","",Oct  7 2021  1:16PM
26805,"5902854532469","Carimi ","WL-3300-1-HBR","","23,00","132,52","0,23","163,00","",Oct  7 2021  1:16PM
27252,"5900644312086","Cerrila ","PND-29772750-1A-BK","","4,00","786,18","0,23","967,00","",Oct  7 2021  1:16PM
27251,"5900644312079","Cerrila ","PND-29772750-1A-GD","","19,00","816,26","0,23","1004,00","",Oct  7 2021  1:16PM
27250,"5900644312062","Cerrila ","PND-29772750-3A-BK","","26,00","1017,89","0,23","1252,00","",Oct  7 2021  1:16PM
27249,"5900644312055","Cerrila ","PND-29772750-3A-GD","","19,00","1008,13","0,23","1240,00","",Oct  7 2021  1:16PM
27565,"5900644313458","Cortina ","PND-30138-6+3B","","7,00","799,19","0,23","983,00","",Oct  7 2021  1:16PM
27635,"5900644313564","Degal ","PND-43612-3","","0,00","1091,87","0,23","1343,00","",Oct  7 2021  1:16PM
26795,"5902854532322","Fastello ","ML-HN3093-BK+S.NICK","","30,00","166,67","0,23","205,00","",Oct  7 2021  1:16PM
26905,"5902854532759","Fellet ","PND-8455-1-CN","","30,00","235,77","0,23","290,00","",Oct  7 2021  1:16PM
26904,"5902854532742","Fellet ","PND-8455-1-CP","","0,00","243,90","0,23","300,00","",Oct  7 2021  1:16PM
26770,"5902854532292","Ferrand ","MDM-4123/4 BK","","0,00","234,15","0,23","288,00","",Oct  7 2021  1:16PM
26771,"5902854532308","Ferrand ","MDM-4123/8 BK","","12,00","471,54","0,23","579,99","",Oct  7 2021  1:16PM
26746,"5902854531974","Francis ","MBM-2563/1 GD+CL","","30,00","177,24","0,23","218,01","",Oct  7 2021  1:16PM
26747,"5902854531981","Francis ","MDM-2563/1 GD+CL","","18,00","169,11","0,23","208,01","",Oct  7 2021  1:16PM
26748,"5902854531998","Francis ","MDM-2563/3 GD+CL","","27,00","375,61","0,23","462,00","",Oct  7 2021  1:16PM
26749,"5902854532001","Francis ","MDM-2563/5 GD+CL","","12,00","602,44","0,23","741,00","",Oct  7 2021  1:16PM
27439,"5900644312819","Gela ","PND-5500-6-BK","","30,00","719,51","0,23","885,00","",Oct  7 2021  1:16PM
26803,"5902854532445","Gela ","PND-5500-6-HBR","","30,00","742,28","0,23","913,00","",Oct  7 2021  1:16PM
27440,"5900644312826","Gela ","WL-5500-1-BK","","0,00","130,08","0,23","160,00","",Oct  7 2021  1:16PM
26804,"5902854532452","Gela ","WL-5500-1-HBR","","17,00","140,65","0,23","173,00","",Oct  7 2021  1:16PM
27631,"5900644313526","Halling ","PND-16357-C-1","","5,00","334,15","0,23","411,00","",Oct  7 2021  1:16PM
27632,"5900644313533","Halling ","PND-16357-CA-1","","9,00","334,15","0,23","411,00","",Oct  7 2021  1:16PM
27634,"5900644313557","Halling ","PND-16357-CA-3","","0,00","1203,25","0,23","1480,00","",Oct  7 2021  1:16PM
27633,"5900644313540","Halling ","PND-16357-CB-1","","20,00","334,15","0,23","411,00","",Oct  7 2021  1:16PM
28263,"5900644314264","Harley ","MBM-3480/1 GD","","30,00","113,82","0,23","140,00","",Oct  7 2021  1:16PM
28264,"5900644314271","Harley ","MBM-3480/1 GR+GD","","30,00","113,82","0,23","140,00","",Oct  7 2021  1:16PM
28262,"5900644314257","Harley ","MBM-3480/1 W","","30,00","113,82","0,23","140,00","",Oct  7 2021  1:16PM
28255,"5900644314240","Harley ","MBM-3480/1B GD","","30,00","143,09","0,23","176,00","",Oct  7 2021  1:16PM
28254,"5900644314233","Harley ","MBM-3480/1B WH","","30,00","143,09","0,23","176,00","",Oct  7 2021  1:16PM
28385,"5900644314288","Harley ","MDM-3471-1 GR+GD","","30,00","240,65","0,23","296,00","",Oct  7 2021  1:16PM
28251,"5900644314080","Harley ","MDM-3480/1 GR+GD","","10,00","113,82","0,23","140,00","",Oct  7 2021  1:16PM
28252,"5900644314097","Harley ","MDM-3480/3 GR+GD","","5,00","310,57","0,23","382,00","",Oct  7 2021  1:16PM
28253,"5900644314226","Harley ","MDM-3480/3A GR+GD","","30,00","310,57","0,23","382,00","",Oct  7 2021  1:16PM
27649,"5900644313694","Hasselt ","PND-42773-13","","3,00","1203,25","0,23","1480,00","",Oct  7 2021  1:16PM
27648,"5900644313687","Hasselt ","PND-42773-16","","6,00","1481,30","0,23","1822,00","",Oct  7 2021  1:16PM
27647,"5900644313670","Helmond ","PND-43883-28","","3,00","1870,73","0,23","2301,00","",Oct  7 2021  1:16PM
27462,"5900644312949","Kantami ","MB1388R/M BK","","4,00","312,20","0,23","384,01","",Oct  7 2021  1:16PM
27468,"5900644312994","Kuola ","MB1350-1 BK","","0,00","118,70","0,23","146,00","",Oct  7 2021  1:16PM
27466,"5900644312970","Kuola ","MB1350-1 WH","","6,00","118,70","0,23","146,00","",Oct  7 2021  1:16PM
27470,"5900644313014","Kuola ","MB1350-2 BK","","0,00","221,14","0,23","272,00","",Oct  7 2021  1:16PM
27469,"5900644313007","Kuola ","MB1350-2 WH","","3,00","221,14","0,23","272,00","",Oct  7 2021  1:16PM
27471,"5900644313021","Kuola ","MB1350-3 WH","","10,00","321,14","0,23","395,00","",Oct  7 2021  1:16PM
27626,"5900644313809","Laon ","PND-2018109-1","","0,00","246,34","0,23","303,00","",Oct  7 2021  1:16PM
27617,"5900644313717","Laon ","PND-2018109-6","","14,00","1457,72","0,23","1793,00","",Oct  7 2021  1:16PM
26903,"5902854532735","Lapola ","PND-8028-1-CH","","30,00","266,67","0,23","328,00","",Oct  7 2021  1:16PM
26901,"5902854532711","Lapola ","PND-8028-1-CP","","0,00","287,80","0,23","353,99","",Oct  7 2021  1:16PM
26797,"5902854532346","Lavare ","MD-HN82608-1-BK+WH","","30,00","104,88","0,23","129,00","",Oct  7 2021  1:16PM
26796,"5902854532339","Lavare ","MD-HN82608-4-BK+WH","","19,00","554,47","0,23","682,00","",Oct  7 2021  1:16PM
27658,"5900644313878","Lozanna ","PND-20112035-1A-BL","","4,00","866,67","0,23","1066,00","",Oct  7 2021  1:16PM
27657,"5900644313861","Lozanna ","PND-20112035-1A-GD","","0,00","866,67","0,23","1066,00","",Oct  7 2021  1:16PM
27660,"5900644313892","Lozanna ","PND-20112035-1C-BL","","0,00","951,22","0,23","1170,00","",Oct  7 2021  1:16PM
27659,"5900644313885","Lozanna ","PND-20112035-1C-GD","","0,00","951,22","0,23","1170,00","",Oct  7 2021  1:16PM
27662,"5900644313915","Lozanna ","PND-20112035-2A-BL","","12,00","1621,14","0,23","1994,00","",Oct  7 2021  1:16PM
27661,"5900644313908","Lozanna ","PND-20112035-2A-GD","","13,00","1621,14","0,23","1994,00","",Oct  7 2021  1:16PM
27664,"5900644313939","Lozanna ","PND-20112035-2B-BL","","8,00","884,55","0,23","1088,00","",Oct  7 2021  1:16PM
27663,"5900644313922","Lozanna ","PND-20112035-2B-GD","","0,00","884,55","0,23","1088,00","",Oct  7 2021  1:16PM
27655,"5900644313847","Marino ","PND-9148-4","","0,00","295,94","0,23","364,01","",Oct  7 2021  1:16PM
27654,"5900644313830","Marino ","PND-9148-6","","0,00","456,10","0,23","561,00","",Oct  7 2021  1:16PM
27433,"5900644312772","Meddi ","MDM-4583-1 BK","","0,00","162,60","0,23","200,00","",Oct  7 2021  1:16PM
27432,"5900644312765","Mediamo ","MBM-4597/1 GD","","0,00","117,07","0,23","144,00","",Oct  7 2021  1:16PM
27429,"5900644312734","Mediamo ","MXM-4582/1 GD","","0,00","170,73","0,23","210,00","",Oct  7 2021  1:16PM
27430,"5900644312741","Mediamo ","MXM-4582/2 GD","","0,00","271,54","0,23","333,99","",Oct  7 2021  1:16PM
27431,"5900644312758","Mediamo ","MXM-4582/3 GD","","0,00","351,22","0,23","432,00","",Oct  7 2021  1:16PM
28220,"5900644314141","Minoria ","WL-76578-1A","","30,00","189,43","0,23","233,00","",Oct  7 2021  1:16PM
26757,"5902854532070","Molina ","MDM-2377/1 BK+SG","","28,00","184,55","0,23","227,00","",Oct  7 2021  1:16PM
26758,"5902854532087","Molina ","MDM-2377/1 W+AMB","","30,00","184,55","0,23","227,00","",Oct  7 2021  1:16PM
26760,"5902854532100","Molina ","MDM-2380/1 BK+SG","","20,00","199,19","0,23","245,00","",Oct  7 2021  1:16PM
26759,"5902854532094","Molina ","MDM-2380/1 W+AMB","","19,00","199,19","0,23","245,00","",Oct  7 2021  1:16PM
26761,"5902854532117","Molina ","MDM-4364/4 BK+SG","","30,00","638,21","0,23","785,00","",Oct  7 2021  1:16PM
26762,"5902854532124","Molina ","MDM-4364/4 W+AMB","","30,00","638,21","0,23","785,00","",Oct  7 2021  1:16PM
26816,"5902854532513","Morestel ","MDM-4244/1 BK+BRO","","0,00","78,86","0,23","97,00","",Oct  7 2021  1:16PM
26817,"5902854532520","Morestel ","MDM-4244/3 BK+BRO","","30,00","217,07","0,23","267,00","",Oct  7 2021  1:16PM
27142,"5900644311768","Morfi ","5355-848ROP-BC-3","","4,00","672,36","0,23","827,00","",Oct  7 2021  1:16PM
27141,"5900644311751","Morfi ","5355-848ROP-GB-3","","2,00","672,36","0,23","827,00","",Oct  7 2021  1:16PM
27465,"5900644312963","Nertus ","MB1362M BK","","0,00","200,00","0,23","246,00","",Oct  7 2021  1:16PM
27464,"5900644312956","Nertus ","MB1362M WH","","0,00","200,00","0,23","246,00","",Oct  7 2021  1:16PM
27263,"5900644330509","Norte ","WL-1122-1-A-BM-RC-BL","","0,00","169,11","0,23","208,01","",Oct  7 2021  1:16PM
27260,"5900644330462","Norte ","WL-1122-1-A-BM-RO-BL","","0,00","169,11","0,23","208,01","",Oct  7 2021  1:16PM
27259,"5900644330417","Norte ","WL-1122-1-A-BM-RO-GR","","0,00","169,11","0,23","208,01","",Oct  7 2021  1:16PM
27258,"5900644330400","Norte ","WL-1122-1-A-BM-RO-WH","","0,00","169,11","0,23","208,01","",Oct  7 2021  1:16PM
27269,"5902854533107","Norte ","WL-1122-1-A-SN-RC-BL","","29,00","181,30","0,23","223,00","",Oct  7 2021  1:16PM
27268,"5900644311164","Norte ","WL-1122-1-A-SN-RC-GR","","10,00","181,30","0,23","223,00","",Oct  7 2021  1:16PM
27267,"5900644311119","Norte ","WL-1122-1-A-SN-RC-WH","","0,00","183,74","0,23","226,00","",Oct  7 2021  1:16PM
27266,"5900644311102","Norte ","WL-1122-1-A-SN-RO-BL","","6,00","181,30","0,23","223,00","",Oct  7 2021  1:16PM
27265,"5900644330523","Norte ","WL-1122-1-A-SN-RO-GR","","3,00","177,24","0,23","218,01","",Oct  7 2021  1:16PM
27275,"5902854533169","Norte ","WL-1122-2-BL-BM-RC-BL","","0,00","259,35","0,23","319,00","",Oct  7 2021  1:16PM
27274,"5902854533152","Norte ","WL-1122-2-BL-BM-RC-GR","","0,00","259,35","0,23","319,00","",Oct  7 2021  1:16PM
27273,"5902854533145","Norte ","WL-1122-2-BL-BM-RC-WH","","0,00","261,79","0,23","322,00","",Oct  7 2021  1:16PM
27272,"5902854533138","Norte ","WL-1122-2-BL-BM-RO-BL","","0,00","255,28","0,23","313,99","",Oct  7 2021  1:16PM
27271,"5902854533121","Norte ","WL-1122-2-BL-BM-RO-GR","","0,00","255,28","0,23","313,99","",Oct  7 2021  1:16PM
27270,"5902854533114","Norte ","WL-1122-2-BL-BM-RO-WH","","0,00","257,72","0,23","317,00","",Oct  7 2021  1:16PM
27280,"5900644430018","Norte ","WL-1122-2-BL-SN-RC-GR","","0,00","274,80","0,23","338,00","",Oct  7 2021  1:16PM
27279,"5900644311171","Norte ","WL-1122-2-BL-SN-RC-WH","","0,00","277,24","0,23","341,01","",Oct  7 2021  1:16PM
27277,"5902854533183","Norte ","WL-1122-2-BL-SN-RO-GR","","0,00","269,92","0,23","332,00","",Oct  7 2021  1:16PM
27276,"5902854533176","Norte ","WL-1122-2-BL-SN-RO-WH","","0,00","273,17","0,23","336,00","",Oct  7 2021  1:16PM
27146,"5900644311805","Orbital ","5361-830RC-BK-3","","0,00","279,67","0,23","343,99","",Oct  7 2021  1:16PM
27147,"5900644311812","Orbital ","5361-830RC-CO-3","","17,00","279,67","0,23","343,99","",Oct  7 2021  1:16PM
27148,"5900644311829","Orbital ","5361-830RC-GD-3","","0,00","279,67","0,23","343,99","",Oct  7 2021  1:16PM
27145,"5900644311799","Orbital ","5361-830RC-WH-3","","0,00","255,28","0,23","313,99","",Oct  7 2021  1:16PM
27154,"5900644311881","Orbital ","5361-830RP-BK-3","","5,00","325,20","0,23","400,00","",Oct  7 2021  1:16PM
27155,"5900644311898","Orbital ","5361-830RP-CO-3","","0,00","325,20","0,23","400,00","",Oct  7 2021  1:16PM
27156,"5900644311904","Orbital ","5361-830RP-GD-3","","6,00","325,20","0,23","400,00","",Oct  7 2021  1:16PM
27153,"5900644311874","Orbital ","5361-830RP-WH-3","","0,00","295,94","0,23","364,01","",Oct  7 2021  1:16PM
27150,"5900644311843","Orbital ","5361-860RC-BK-3","","0,00","547,15","0,23","672,99","",Oct  7 2021  1:16PM
27151,"5900644311850","Orbital ","5361-860RC-CO-3","","21,00","547,15","0,23","672,99","",Oct  7 2021  1:16PM
27152,"5900644311867","Orbital ","5361-860RC-GD-3","","0,00","547,15","0,23","672,99","",Oct  7 2021  1:16PM
27149,"5900644311836","Orbital ","5361-860RC-WH-3","","0,00","498,37","0,23","613,00","",Oct  7 2021  1:16PM
27158,"5900644311928","Orbital ","5361-860RP-BK-3","","10,00","585,37","0,23","720,01","",Oct  7 2021  1:16PM
27160,"5900644311942","Orbital ","5361-860RP-GD-3","","12,00","585,37","0,23","720,01","",Oct  7 2021  1:16PM
27157,"5900644311911","Orbital ","5361-860RP-WH-3","","3,00","532,52","0,23","655,00","",Oct  7 2021  1:16PM
27354,"5900644312567","Palermo ","PND-2424-1L-GD","","30,00","221,95","0,23","273,00","",Oct  7 2021  1:16PM
27353,"5900644313076","Palermo ","PND-2424-1L-WH","","30,00","196,75","0,23","242,00","",Oct  7 2021  1:16PM
27352,"5900644313083","Palermo ","PND-2424-1S-GD","","30,00","157,72","0,23","194,00","",Oct  7 2021  1:16PM
27351,"5900644314066","Palermo ","PND-2424-1S-WH","","30,00","143,09","0,23","176,00","",Oct  7 2021  1:16PM
27356,"5900644312598","Palermo ","PND-2424-3S-GD","","30,00","469,92","0,23","578,00","",Oct  7 2021  1:16PM
27355,"5900644312574","Palermo ","PND-2424-3S-WH","","30,00","430,08","0,23","529,00","",Oct  7 2021  1:16PM
26814,"5902854532391","Poggi ","PND-28028-1B","","30,00","82,93","0,23","102,00","",Oct  7 2021  1:16PM
26811,"5902854532360","Poggi ","PND-28028-3","","30,00","226,02","0,23","278,00","",Oct  7 2021  1:16PM
26813,"5902854532384","Poggi ","PND-28028-4D","","30,00","331,71","0,23","408,00","",Oct  7 2021  1:16PM
26812,"5902854532377","Poggi ","WL-28028-1","","30,00","74,80","0,23","92,00","",Oct  7 2021  1:16PM
27641,"5900644313625","Raalto ","PND-433128-1A","","0,00","330,08","0,23","406,00","",Oct  7 2021  1:16PM
27636,"5900644313571","Raalto ","PND-433128-1B","","0,00","195,94","0,23","241,01","",Oct  7 2021  1:16PM
27638,"5900644313595","Raalto ","PND-433128-3","","20,00","521,14","0,23","641,00","",Oct  7 2021  1:16PM
27437,"5900644312796","Raddi ","PND-5510-6-BK","","0,00","671,54","0,23","825,99","",Oct  7 2021  1:16PM
26800,"5902854532421","Raddi ","PND-5510-6-HBR","","14,00","688,62","0,23","847,00","",Oct  7 2021  1:16PM
27436,"5900644312789","Raddi ","PNS-5510-8-BK","","8,00","823,58","0,23","1013,00","",Oct  7 2021  1:16PM
26799,"5902854532414","Raddi ","PNS-5510-8-HBR","","0,00","847,97","0,23","1043,00","",Oct  7 2021  1:16PM
27438,"5900644312802","Raddi ","WL-5510-1-BK","","0,00","130,08","0,23","160,00","",Oct  7 2021  1:16PM
26802,"5902854532438","Raddi ","WL-5510-1-HBR","","0,00","132,52","0,23","163,00","",Oct  7 2021  1:16PM
26890,"5902854532605","Reda ","PND-4793-4-L","","30,00","408,13","0,23","502,00","",Oct  7 2021  1:16PM
26889,"5900644330219","Reda ","PND-4793-5-L","","30,00","498,37","0,23","613,00","",Oct  7 2021  1:16PM
26892,"5902854532629","Reda ","TB-4793-1-L","","0,00","171,54","0,23","210,99","",Oct  7 2021  1:16PM
26891,"5902854532612","Reda ","WL-4793-1-L","","30,00","121,14","0,23","149,00","",Oct  7 2021  1:16PM
27357,"5900644312611","Restenza ","PND-2439-1-BK","","30,00","104,88","0,23","129,00","",Oct  7 2021  1:16PM
27361,"5900644312659","Restenza ","PND-2439-1-COP","","30,00","131,71","0,23","162,00","",Oct  7 2021  1:16PM
27359,"5900644312635","Restenza ","PND-2439-1-WH","","30,00","104,88","0,23","129,00","",Oct  7 2021  1:16PM
27358,"5900644312628","Restenza ","PND-2439-3-BK","","30,00","302,44","0,23","372,00","",Oct  7 2021  1:16PM
27362,"5900644312666","Restenza ","PND-2439-3-COP","","30,00","361,79","0,23","445,00","",Oct  7 2021  1:16PM
27360,"5900644312642","Restenza ","PND-2439-3-WH","","30,00","302,44","0,23","372,00","",Oct  7 2021  1:16PM
27363,"5900644312673","Restenza ","WL-2439-1-BK","","30,00","104,88","0,23","129,00","",Oct  7 2021  1:16PM
27366,"5900644312697","Restenza ","WL-2439-1-COP","","30,00","131,71","0,23","162,00","",Oct  7 2021  1:16PM
27365,"5900644312680","Restenza ","WL-2439-1-WH","","30,00","104,88","0,23","129,00","",Oct  7 2021  1:16PM
26926,"5902854532957","Rodez ","PND-8002-1A-AC-OP","","30,00","124,39","0,23","153,00","",Oct  7 2021  1:16PM
26924,"5902854532933","Rodez ","PND-8002-1A-CN","","0,00","130,89","0,23","160,99","",Oct  7 2021  1:16PM
26925,"5902854532940","Rodez ","PND-8002-1A-GR","","0,00","124,39","0,23","153,00","",Oct  7 2021  1:16PM
26929,"5902854532988","Rodez ","PND-8002-1B-AC-OP","","30,00","124,39","0,23","153,00","",Oct  7 2021  1:16PM
26927,"5902854532964","Rodez ","PND-8002-1B-CN","","0,00","130,89","0,23","160,99","",Oct  7 2021  1:16PM
26928,"5902854532971","Rodez ","PND-8002-1B-GR","","30,00","121,95","0,23","150,00","",Oct  7 2021  1:16PM
26932,"5902854533015","Rodez ","PND-8002-1C-AC-OP","","30,00","121,95","0,23","150,00","",Oct  7 2021  1:16PM
26930,"5902854532995","Rodez ","PND-8002-1C-CN","","0,00","126,83","0,23","156,00","",Oct  7 2021  1:16PM
27619,"5900644313731","Romily ","PND-201883-6","","4,00","1234,15","0,23","1518,00","",Oct  7 2021  1:16PM
26934,"5902854533039","Sabres ","PND-8014-1A-CH","","0,00","175,61","0,23","216,00","",Oct  7 2021  1:16PM
26933,"5902854533022","Sabres ","PND-8014-1A-SM","","0,00","160,98","0,23","198,01","",Oct  7 2021  1:16PM
26936,"5902854533053","Sabres ","PND-8014-1B-CNSH","","0,00","156,91","0,23","193,00","",Oct  7 2021  1:16PM
26935,"5902854533046","Sabres ","PND-8014-1B-SM","","0,00","145,53","0,23","179,00","",Oct  7 2021  1:16PM
26941,"5902854533077","Sabres ","PND-8014-1C-CNSH","","0,00","176,42","0,23","217,00","",Oct  7 2021  1:16PM
26937,"5902854533060","Sabres ","PND-8014-1C-SM","","0,00","164,23","0,23","202,00","",Oct  7 2021  1:16PM
28223,"5900644314189","Sanosti ","WL-86778-1A","","30,00","191,06","0,23","235,00","",Oct  7 2021  1:16PM
27203,"5900644311300","Sardo ","PND-5581-1-BK+AMB","","30,00","100,81","0,23","124,00","",Oct  7 2021  1:16PM
27198,"5900644311270","Sardo ","PND-5581-1-BK+SG","","30,00","100,81","0,23","124,00","",Oct  7 2021  1:16PM
27188,"5900644311218","Sardo ","PND-5581-1-BRO+AMB","","30,00","109,76","0,23","135,00","",Oct  7 2021  1:16PM
27181,"5900644311188","Sardo ","PND-5581-1-BRO+SG","","30,00","109,76","0,23","135,00","",Oct  7 2021  1:16PM
27193,"5900644311249","Sardo ","PND-5581-1-SC+SG","","30,00","104,88","0,23","129,00","",Oct  7 2021  1:16PM
27205,"5900644311324","Sardo ","PND-5581-3A-BK+AMB","","30,00","280,49","0,23","345,00","",Oct  7 2021  1:16PM
27200,"5900644311294","Sardo ","PND-5581-3A-BK+SG","","30,00","280,49","0,23","345,00","",Oct  7 2021  1:16PM
27190,"5900644311232","Sardo ","PND-5581-3A-BRO+AMB","","30,00","313,01","0,23","385,00","",Oct  7 2021  1:16PM
27184,"5900644311201","Sardo ","PND-5581-3A-BRO+SG","","30,00","313,01","0,23","385,00","",Oct  7 2021  1:16PM
27195,"5900644311263","Sardo ","PND-5581-3A-SC+SG","","30,00","298,37","0,23","367,00","",Oct  7 2021  1:16PM
27204,"5900644311317","Sardo ","PND-5581-3-BK+AMB","","30,00","280,49","0,23","345,00","",Oct  7 2021  1:16PM
27199,"5900644311287","Sardo ","PND-5581-3-BK+SG","","30,00","280,49","0,23","345,00","",Oct  7 2021  1:16PM
27189,"5900644311225","Sardo ","PND-5581-3-BRO+AMB","","30,00","313,01","0,23","385,00","",Oct  7 2021  1:16PM
27182,"5900644311195","Sardo ","PND-5581-3-BRO+SG","","30,00","313,01","0,23","385,00","",Oct  7 2021  1:16PM
27194,"5900644311256","Sardo ","PND-5581-3-SC+SG","","30,00","298,37","0,23","367,00","",Oct  7 2021  1:16PM
27207,"5900644312048","Sardo ","TB-5581-1-BK+AMB","","1,00","137,40","0,23","169,00","",Oct  7 2021  1:16PM
27202,"5900644312024","Sardo ","TB-5581-1-BK+SG","","30,00","137,40","0,23","169,00","",Oct  7 2021  1:16PM
